ELEID,INDEX,KSATV,THETA_S,THETA_R,INFD,ALPA,BETA,HAREAF,KSATMACV
1607,40,0.46340398,0.39715412,0.01,0.1,5.74289,1.19017,0.01,46.3404
1608,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1609,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1610,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1611,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1612,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
1613,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1614,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1615,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1616,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1617,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1618,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1619,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1620,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1621,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1622,40,0.46340398,0.39715412,0.01,0.1,5.74289,1.19017,0.01,46.3404
1623,36,0.446469,0.41608914,0.01,0.1,5.5519,1.1473,0.01,44.6469
1624,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1625,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1626,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1627,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1628,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1629,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1630,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
1631,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1632,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1633,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1634,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1635,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1636,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1637,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1638,69,0.78979529,0.42277454,0.01,0.1,6.64197,1.20762,0.01,78.9795
1639,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1640,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1641,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1642,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1643,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1644,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1645,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1646,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1647,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
1648,206,0.7550684,0.45695984,0.01,0.1,5.58062,1.19389,0.01,75.5068
1649,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
1650,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1651,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1652,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1653,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1654,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
1655,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1656,60,0.61995658,0.43819983,0.01,0.1,5.7886,1.18958,0.01,61.9957
1657,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1658,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1659,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1660,69,0.78979529,0.42277454,0.01,0.1,6.64197,1.20762,0.01,78.9795
1661,60,0.61995658,0.43819983,0.01,0.1,5.7886,1.18958,0.01,61.9957
1662,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1663,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1664,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
1665,350,1.13385609,0.46371695,0.01,0.1,5.4099,1.21363,0.01,113.3856
1666,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
1667,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1668,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
1669,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1670,8,0.37403223,0.40581592,0.01,0.1,4.76044,1.21026,0.01,37.4032
1671,16,0.45243161,0.40818686,0.01,0.1,4.86026,1.22652,0.01,45.2432
1672,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1673,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1674,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
1675,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1676,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1677,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1678,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1679,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1680,8,0.37403223,0.40581592,0.01,0.1,4.76044,1.21026,0.01,37.4032
1681,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1682,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
1683,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1684,12,0.44376695,0.42129451,0.01,0.1,4.90501,1.21423,0.01,44.3767
1685,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1686,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1687,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1688,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1689,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1690,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1691,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1692,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1693,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1694,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1695,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1696,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1697,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1698,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1699,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1700,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1701,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1702,104,0.70308925,0.40409986,0.01,0.1,6.50735,1.23881,0.01,70.3089
1703,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1704,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1705,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1706,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1707,104,0.70308925,0.40409986,0.01,0.1,6.50735,1.23881,0.01,70.3089
1708,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1709,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1710,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1711,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1712,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1713,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1714,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1715,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1716,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1717,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1718,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1719,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1720,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1721,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1722,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1723,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1724,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1725,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1726,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1727,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1728,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1729,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1730,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1731,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1732,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1733,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1734,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1735,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1736,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
1737,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1738,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1739,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1740,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1741,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1742,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1743,290,0.78570102,0.45368824,0.01,0.1,5.39299,1.22529,0.01,78.5701
1744,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1745,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1746,270,0.75045097,0.44732143,0.01,0.1,5.29698,1.19882,0.01,75.0451
1747,206,0.7550684,0.45695984,0.01,0.1,5.58062,1.19389,0.01,75.5068
1748,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1749,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1750,275,0.9708216,0.43495507,0.01,0.1,6.18502,1.24896,0.01,97.0822
1751,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
1752,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
1753,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1754,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1755,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
1756,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1757,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1758,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1759,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1760,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1761,199,0.67713567,0.46484232,0.01,0.1,4.74481,1.18179,0.01,67.7136
1762,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1763,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1764,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1765,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1766,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1767,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1768,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1769,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1770,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1771,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
1772,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
1773,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1774,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
1775,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
1776,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1777,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1778,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1779,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1780,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1781,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1782,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1783,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1784,42,0.42865449,0.40023471,0.01,0.1,5.7151,1.16295,0.01,42.8654
1785,42,0.42865449,0.40023471,0.01,0.1,5.7151,1.16295,0.01,42.8654
1786,45,0.44253425,0.42871327,0.01,0.1,5.53971,1.1417,0.01,44.2534
1787,112,0.66366886,0.4422283,0.01,0.1,6.22549,1.15129,0.01,66.3669
1788,275,0.9708216,0.43495507,0.01,0.1,6.18502,1.24896,0.01,97.0822
1789,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1790,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1791,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1792,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1793,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1794,36,0.446469,0.41608914,0.01,0.1,5.5519,1.1473,0.01,44.6469
1795,41,0.53144617,0.43198099,0.01,0.1,5.53882,1.15325,0.01,53.1446
1796,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1797,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
1798,39,0.48899253,0.39418559,0.01,0.1,5.5498,1.22603,0.01,48.8993
1799,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1800,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1801,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1802,275,0.9708216,0.43495507,0.01,0.1,6.18502,1.24896,0.01,97.0822
1803,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1804,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1805,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1806,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
1807,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1808,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
1809,114,0.86784986,0.44187079,0.01,0.1,6.36924,1.18526,0.01,86.785
1810,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1811,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1812,206,0.7550684,0.45695984,0.01,0.1,5.58062,1.19389,0.01,75.5068
1813,275,0.9708216,0.43495507,0.01,0.1,6.18502,1.24896,0.01,97.0822
1814,320,0.81425153,0.43268611,0.01,0.1,6.31674,1.2293,0.01,81.4252
1815,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1816,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1817,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1818,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1819,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1820,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1821,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1822,137,0.64781907,0.43511392,0.01,0.1,5.59398,1.22179,0.01,64.7819
1823,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1824,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1825,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1826,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1827,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1828,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1829,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1830,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1831,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1832,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1833,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1834,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1835,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1836,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1837,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1838,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1839,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1840,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1841,59,0.66816279,0.40719219,0.01,0.1,6.73375,1.20183,0.01,66.8163
1842,40,0.46340398,0.39715412,0.01,0.1,5.74289,1.19017,0.01,46.3404
1843,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1844,36,0.446469,0.41608914,0.01,0.1,5.5519,1.1473,0.01,44.6469
1845,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1846,60,0.61995658,0.43819983,0.01,0.1,5.7886,1.18958,0.01,61.9957
1847,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1848,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1849,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1850,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1851,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1852,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1853,346,0.94325079,0.44489361,0.01,0.1,5.98136,1.20556,0.01,94.3251
1854,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
1855,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1856,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1857,238,1.12179668,0.45705573,0.01,0.1,5.93583,1.21865,0.01,112.1797
1858,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1859,17,0.54866545,0.41963533,0.01,0.1,5.6209,1.21845,0.01,54.8665
1860,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1861,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1862,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1863,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1864,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1865,40,0.46340398,0.39715412,0.01,0.1,5.74289,1.19017,0.01,46.3404
1866,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
1867,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1868,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1869,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1870,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1871,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1872,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1873,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1874,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1875,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1876,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1877,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1878,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1879,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1880,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1881,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1882,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
1883,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1884,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1885,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1886,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1887,238,1.12179668,0.45705573,0.01,0.1,5.93583,1.21865,0.01,112.1797
1888,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1889,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1890,157,0.5280154,0.44465611,0.01,0.1,5.51318,1.14633,0.01,52.8015
1891,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1892,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1893,6,0.39882895,0.41448358,0.01,0.1,5.00502,1.16479,0.01,39.8829
1894,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1895,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1896,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
1897,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1898,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1899,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1900,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1901,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1902,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1903,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1904,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1905,23,0.53292653,0.42361447,0.01,0.1,4.90423,1.2317,0.01,53.2927
1906,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1907,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1908,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
1909,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1910,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1911,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1912,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1913,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1914,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1915,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1916,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1917,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1918,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1919,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1920,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1921,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1922,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1923,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
