date,cmname,unit,category,country,admname,adm1id,mktname,price
#date,#item+name,#item+unit,#item+type,#country+name,#adm1+name,#adm1+code,#name+market,#value
3/15/15,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.3
5/15/15,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.27
1/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.1
2/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.75
4/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.8
5/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.57
6/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.1
7/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6
9/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.2
10/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.12
11/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.8
1/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.7
2/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.7
3/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6
5/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.75
6/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.75
7/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
8/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.5
9/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.5
10/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.65
11/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.65
12/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.6
1/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
2/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
3/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
4/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.6
5/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.6
6/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.6
7/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.6
8/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
10/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
11/15/14,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
1/15/15,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
2/15/15,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.2
3/15/15,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
4/15/15,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.1
5/15/15,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5
5/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5
6/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.1
7/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,5.6
9/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.6
10/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.4
11/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.5
1/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6
2/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.4
3/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6
4/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
5/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.4
6/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.75
7/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.6
8/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.7
9/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.8
10/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.6
11/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.7
1/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,6.7
2/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
3/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7
5/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.3
6/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.3
7/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.25
8/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.25
9/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.25
10/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.43
11/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.43
12/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
1/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
2/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.2
3/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
4/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
5/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
6/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
7/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
8/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8
10/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.1
11/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.8
1/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.3
2/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.4
3/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.35
4/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,7.2
5/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,8.07
1/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,13.5
2/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,13.5
3/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,13.6
10/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,14.3
11/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,14.3
1/15/15,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,14.3
5/15/15,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,22
2/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.5
3/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.5
3/15/15,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.4
2/15/14,Chickpeas - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.8
3/15/14,Chickpeas - Retail,ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.4
5/15/15,Barley - Retail,ETB/100 KG,cereals and tubers,Ethiopia,Tigray,1237,Hawzien,612
1/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,12
2/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11.5
3/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11.5
10/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11
11/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11.2
1/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11
2/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.7
3/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,10.4
4/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11
5/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Tigray,1237,Hawzien,11
10/15/11,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,4
9/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,5.6
10/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,4.1
11/15/12,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,4.1
2/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,5
3/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,4.5
4/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,5.5
7/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,6
8/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,7
10/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,5.05
11/15/13,Maize (white) - Retail,ETB/KG,cereals and tubers,Ethiopia,Tigray,1237,Sik'ela,5
