dcat-cube:measure_1_value,sdmx-dimension:refPeriod,sdmx-attribute:unitMeasure,sdmx-dimension:refArea,dcat-cube:dimension_thing
0.15874738000000002,4/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.16219841000000002,5/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.15805717400000002,6/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.156331659,7/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.15736696800000002,8/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.163578822,9/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.16150820400000002,10/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.164959234,11/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.1823869355,12/15/10,$/kg,Addis Ababa,Wheat - Wholesale
0.18725288780000002,1/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.18255948700000002,2/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.225007156,3/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.24329761500000002,4/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.270560752,5/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.293682653,6/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.27711770900000005,7/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.255721323,8/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.26849013400000005,9/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.27539219400000003,10/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.264694001,11/15/11,$/kg,Addis Ababa,Wheat - Wholesale
0.20740690300000003,1/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.23052880400000003,2/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.23743086400000002,3/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.24709374800000003,4/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.24674864500000002,5/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.24916436600000003,6/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.256411529,7/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.263313589,8/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.26089786800000003,9/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.25192519,10/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.22983859800000003,11/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.23018370100000002,12/15/12,$/kg,Addis Ababa,Wheat - Wholesale
0.22949349500000002,1/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.240881894,2/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.24053679100000003,3/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.23777596700000003,4/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.24640354200000003,5/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.256411529,6/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.26572931000000005,7/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.273666679,8/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.284709975,9/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.30438084600000004,10/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.273321576,12/15/13,$/kg,Addis Ababa,Wheat - Wholesale
0.26676461900000004,1/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.26987054600000004,3/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.306451464,4/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.31714965700000003,5/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.33371460100000006,6/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.344067691,7/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.34337748500000004,8/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.34337748500000004,9/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.35476588400000003,10/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.33474991000000004,11/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.33820094,12/15/14,$/kg,Addis Ababa,Wheat - Wholesale
0.335785219,1/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.33923624900000005,2/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.34475789700000004,5/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.368915107,6/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.36787979800000004,7/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.36926021000000003,8/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.36063263500000003,10/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.33958135200000006,11/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.335440116,12/15/15,$/kg,Addis Ababa,Wheat - Wholesale
0.33336949800000004,1/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.33233418900000006,2/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.329918468,3/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.324051717,4/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.31922027500000005,5/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.31300842100000004,6/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.30990249400000003,7/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.30369064,8/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.296443477,9/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.28988652000000004,10/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.27435688500000005,11/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.262968486,12/15/16,$/kg,Addis Ababa,Wheat - Wholesale
0.264694001,1/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.27263137000000004,2/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.29713368300000004,3/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.28850610800000004,4/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.325777232,5/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.32094579,6/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.323706614,7/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.36063263500000003,8/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.37581716700000006,9/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.387895772,10/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.39238211100000003,11/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.38824087500000004,12/15/17,$/kg,Addis Ababa,Wheat - Wholesale
0.38651536000000003,1/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.38858597800000005,2/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.406531334,3/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.46588905,5/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.48337428017010003,6/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.5304923316000001,7/15/18,$/kg,Addis Ababa,Wheat - Wholesale
0.5326089518299001,8/15/18,$/kg,Addis Ababa,Wheat - Wholesale
15.75,4/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,5/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,6/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,7/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,8/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,9/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.75,10/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.4,11/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
15.4,12/15/14,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,2/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,3/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,4/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,5/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,6/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,7/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
17.96,8/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,9/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
14.1,10/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.1,11/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.1,12/15/15,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.1,1/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,2/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,3/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,4/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,5/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,6/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,7/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,8/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,9/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,10/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,11/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,12/15/16,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,1/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
12.43,2/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,3/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.18,4/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.18,5/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.18,6/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.18,7/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,8/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,9/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,10/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,11/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,12/15/17,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,1/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,2/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,3/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,5/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,6/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,7/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
16.35,8/15/18,ETB/L,Addis Ababa,Fuel (kerosene) - Retail
18.55,4/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
18.55,5/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
19,6/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
19,7/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
19,8/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
19,9/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
19,10/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
17.49,11/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
17.49,12/15/14,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,2/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,3/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,4/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,5/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,6/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,7/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,8/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,9/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.1,10/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.1,11/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.1,12/15/15,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.1,1/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,2/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,3/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,4/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,5/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,6/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,7/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,8/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,9/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,10/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,11/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,12/15/16,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,1/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
14.16,2/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
18.54,3/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
18.54,4/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,5/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,6/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,7/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,8/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,9/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,10/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,11/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,12/15/17,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,1/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,2/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,3/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,5/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,6/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,7/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
16.35,8/15/18,ETB/L,Addis Ababa,Fuel (diesel) - Retail
20.47,4/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.47,5/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.64,6/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.64,7/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.64,8/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.64,9/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
20.99,10/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
19.41,11/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
19.41,12/15/14,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.1,2/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.1,3/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.47,4/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.43,5/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.43,6/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.43,7/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
14.1,8/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.96,9/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.96,10/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.96,11/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.96,12/15/15,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
17.96,1/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,2/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,3/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,4/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,5/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,6/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,7/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,8/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,9/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,10/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,11/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,12/15/16,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,1/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.61,2/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.18,3/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
16.35,4/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.54,5/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.54,6/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.54,7/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,8/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,9/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,10/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,11/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,12/15/17,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,1/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,2/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,3/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,5/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,6/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,7/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
18.77,8/15/18,ETB/L,Addis Ababa,Fuel (petrol-gasoline) - Retail
19.3579,4/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.431,5/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.5,6/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.67,7/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.77,8/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.8728,9/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.9251,10/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
19.9953,11/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.0642,12/15/14,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.1379,1/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.2126,2/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.299,3/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.3708,4/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.4453,5/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.5281,6/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.6198,7/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.6964,8/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.7908,9/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.8624,10/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
20.9468,11/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.046,12/15/15,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.1104,1/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.2275,2/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.334,3/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.4136,4/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.56,5/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.7928,6/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.8429,7/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
21.93,8/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.007,9/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.1061,10/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.2191,11/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.349,12/15/16,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.575,1/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.6125,2/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
22.6939,3/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.0999,4/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.0999,5/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.2099,6/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.4499,7/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.3575,8/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
23.4586,9/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
25.9681,10/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.2278,11/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.2278,12/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.34,1/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.3621,2/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.3684,3/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.5398,5/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.5204,6/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.6593,7/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
27.742,8/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate - Retail
0.49556790800000006,6/15/15,$/kg,Addis Ababa,Teff - Wholesale
0.49418749600000006,7/15/15,$/kg,Addis Ababa,Teff - Wholesale
0.5131681610000001,8/15/15,$/kg,Addis Ababa,Teff - Wholesale
27.1,2/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
27.4,3/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
27.4,4/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
28.05,5/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
28,6/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
28,7/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
27.8,8/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
27.55,9/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
31.1,10/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
30.8,11/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
32,12/15/17,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
33.2,1/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
34,2/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
34.5,3/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
35,5/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
36,6/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
28.5,7/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
30,8/15/18,ETB/USD/LCU,Addis Ababa,Exchange rate (unofficial) - Retail
0.6556957,1/15/14,$/kg,Abaala,Rice (imported) - Retail
0.6556957,2/15/14,$/kg,Abaala,Rice (imported) - Retail
0.6556957,3/15/14,$/kg,Abaala,Rice (imported) - Retail
0.6556957,4/15/14,$/kg,Abaala,Rice (imported) - Retail
0.6556957,3/15/15,$/kg,Abaala,Rice (imported) - Retail
0.6556957,4/15/15,$/kg,Abaala,Rice (imported) - Retail
0.14494326000000002,5/15/11,$/kg,Abaala,Sorghum - Retail
0.14149223,6/15/11,$/kg,Abaala,Sorghum - Retail
0.1725515,7/15/11,$/kg,Abaala,Sorghum - Retail
0.21396386,9/15/11,$/kg,Abaala,Sorghum - Retail
0.3105927,1/15/12,$/kg,Abaala,Sorghum - Retail
0.3105927,2/15/12,$/kg,Abaala,Sorghum - Retail
0.2760824,3/15/12,$/kg,Abaala,Sorghum - Retail
0.46588905,12/15/13,$/kg,Abaala,Sorghum - Retail
0.345103,1/15/14,$/kg,Abaala,Sorghum - Retail
0.345103,2/15/14,$/kg,Abaala,Sorghum - Retail
0.345103,3/15/14,$/kg,Abaala,Sorghum - Retail
0.345103,4/15/14,$/kg,Abaala,Sorghum - Retail
0.3105927,3/15/15,$/kg,Abaala,Sorghum - Retail
0.3105927,4/15/15,$/kg,Abaala,Sorghum - Retail
0.18635562000000003,5/15/11,$/kg,Abaala,Wheat - Retail
0.15184532,6/15/11,$/kg,Abaala,Wheat - Retail
0.1725515,7/15/11,$/kg,Abaala,Wheat - Retail
0.2760824,10/15/11,$/kg,Abaala,Wheat - Retail
0.2760824,12/15/13,$/kg,Abaala,Wheat - Retail
1.035309,3/15/15,$/kg,Abaala,Sugar - Retail
1.035309,4/15/15,$/kg,Abaala,Sugar - Retail
0.9662884,1/15/14,$/kg,Abaala,Lentils - Retail
0.3796133,4/15/14,$/kg,Abaala,Lentils - Retail
1.1388399,1/15/14,$/kg,Abaala,Pasta - Retail
1.1388399,2/15/14,$/kg,Abaala,Pasta - Retail
1.1388399,3/15/14,$/kg,Abaala,Pasta - Retail
1.1388399,4/15/14,$/kg,Abaala,Pasta - Retail
1.1043296,3/15/15,$/kg,Abaala,Pasta - Retail
1.1043296,4/15/15,$/kg,Abaala,Pasta - Retail
0.6211854,8/15/15,$/kg,Asayta,Rice (imported) - Retail
0.5521648,9/15/15,$/kg,Asayta,Rice (imported) - Retail
